seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29332,2021,4341,Kelly Oubre Jr.,NA,SF,25,6,NBA,GSW,55,1687,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8,22.1,0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0
29333,2021,4034,Kemba Walker,NA,PG,30,10,NBA,BOS,43,1369,17.7,0.559,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,2.1,1.1,3.3,0.115,2.8,-0.7,2.1,1.4
29334,2021,4746,Kendrick Nunn,NA,PG,25,2,NBA,MIA,56,1650,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.4,1.5,2.9,0.084,-0.1,-0.4,-0.5,0.6
29335,2021,4647,Kenrich Williams,NA,PF,26,3,NBA,OKC,66,1426,14,0.599,0.285,0.153,6.1,14,10,16.4,1.8,1.1,14.8,15.3,1.6,1.2,2.8,0.096,-1.2,0.5,-0.7,0.4
29336,2021,4104,Kent Bazemore,NA,SF,31,9,NBA,GSW,67,1333,10.6,0.564,0.469,0.199,2.1,16,9.1,11.1,2.4,2.2,16.1,16.3,-0.2,2.1,1.8,0.065,-2.9,1.7,-1.2,0.2
29337,2021,4178,Kentavious Caldwell-Pope,NA,SG,27,8,NBA,LAL,67,1902,10.7,0.588,0.579,0.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,1.6,2.6,4.2,0.107,-1.6,1,-0.5,0.7
29338,2021,4854,Kenyon Martin Jr.,NA,SF,20,1,NBA,HOU,45,1068,14.6,0.59,0.302,0.264,7,17.6,12.1,6.8,1.3,3.4,9.7,15.6,1.3,0.9,2.2,0.099,-1.4,-0.4,-1.8,0
29339,2021,3770,Kevin Durant,NA,PF,32,13,NBA,BRK,35,1157,26.4,0.666,0.313,0.395,1.3,21.3,11.8,27.5,1,3.4,14.5,31.2,3.7,1.2,5,0.206,6.4,0.8,7.2,2.7
29340,2021,4648,Kevin Huerter,NA,SG,22,3,NBA,ATL,69,2126,12.2,0.541,0.528,0.088,2,9.7,6,16.3,1.9,0.7,9.4,17.2,1.9,1.7,3.6,0.08,-0.6,0.4,-0.3,1
29341,2021,4649,Kevin Knox,NA,SF,21,3,NBA,NYK,42,464,9.1,0.537,0.622,0.14,2.4,11.8,7.1,5.9,1.3,1.2,10.1,16.2,0,0.6,0.6,0.065,-1.7,0.4,-1.4,0.1
29342,2021,3830,Kevin Love,NA,PF,32,13,NBA,CLE,25,622,15.1,0.556,0.619,0.202,3,31.2,16.7,16,1.3,0.3,12.2,21.9,0.3,0.6,0.9,0.073,0.9,-0.9,-0.1,0.3
29343,2021,4748,Kevin Porter Jr.,NA,SG,20,2,NBA,HOU,26,835,12.5,0.528,0.439,0.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,-0.3,0.3,0,0,-1.1,-2.4,-3.5,-0.3
29344,2021,4342,Kevon Looney,NA,C,24,6,NBA,GSW,61,1161,11.9,0.575,0.086,0.244,10.9,18.6,14.8,13.4,0.8,1.7,14.5,9.4,2,1.4,3.4,0.139,-1.8,1,-0.9,0.3
29345,2021,4531,Khem Birch,NA,C,28,4,NBA,TOT,67,1529,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,2.3,1.4,3.8,0.118,-1,0.1,-1,0.4
29346,2021,4531,Khem Birch,NA,C,28,4,NBA,ORL,48,952,14.1,0.517,0.1,0.407,12.3,14.2,13.2,8,1.6,2.7,8.5,12.2,1.3,0.8,2.1,0.106,-1.7,0.1,-1.6,0.1
29347,2021,4531,Khem Birch,NA,C,28,4,NBA,TOR,19,577,16.9,0.596,0.181,0.257,10.5,17.2,13.7,9.4,1.3,3.8,9.9,15.8,1.1,0.6,1.7,0.138,0.1,0,0.1,0.3
29348,2021,4107,Khris Middleton,NA,SF,29,9,NBA,MIL,68,2269,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25,4.1,2.2,6.4,0.135,1.7,-0.3,1.3,1.9
29349,2021,4650,Khyri Thomas,NA,SG,24,3,NBA,HOU,5,153,21.3,0.586,0.409,0.136,4.7,8,6.3,26.9,2.8,3.5,7.9,21.1,0.4,0.1,0.5,0.164,2.5,-0.1,2.4,0.2
29350,2021,4855,Killian Hayes,NA,PG,19,1,NBA,DET,26,670,5.3,0.422,0.358,0.085,1,10.6,5.7,29.7,2,1.3,28.5,19,-1.8,0.6,-1.1,-0.081,-6.3,-0.9,-7.2,-0.9
29351,2021,4856,Killian Tillie,NA,C,22,1,NBA,MEM,18,182,8.5,0.461,0.579,0.193,3.5,10.6,7,5.6,1.3,4,3.1,14.8,0,0.2,0.2,0.055,-3.4,-0.3,-3.7,-0.1
29352,2021,4857,Kira Lewis Jr.,NA,PG,19,1,NBA,NOP,54,904,10.3,0.477,0.356,0.151,1.4,7.1,4.3,18.7,2,1,8.6,18.3,0.2,0.6,0.9,0.045,-3.2,-0.2,-3.4,-0.3
29353,2021,4651,Kostas Antetokounmpo,NA,PF,23,3,NBA,LAL,15,56,0,0.382,0,1.3,8.1,29.9,19.1,2.3,1.7,6.4,41.2,20.7,-0.3,0.1,-0.2,-0.174,-13.3,0.8,-12.6,-0.1
29354,2021,4421,Kris Dunn,NA,PG,26,5,NBA,ATL,4,45,-5.7,0.182,0.167,0.333,0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.2,0.1,-0.2,-0.202,-13.7,-0.1,-13.7,-0.1
29355,2021,4343,Kristaps Porziņģis,NA,C,25,5,NBA,DAL,43,1327,21.3,0.582,0.378,0.202,6.9,24.6,15.8,8.4,0.7,4.1,6.4,26.5,2.6,1.7,4.3,0.154,3,-0.8,2.2,1.4
29356,2021,4271,Kyle Anderson,NA,PF,27,7,NBA,MEM,69,1887,17.2,0.578,0.397,0.28,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,2.9,2.7,5.6,0.143,1.4,1.9,3.3,2.5
29357,2021,4751,Kyle Guy,NA,PG,23,2,NBA,SAC,31,235,8.5,0.449,0.523,0.227,2.3,14.4,8.3,17.9,1.2,0,10.2,19.7,-0.1,0.1,-0.1,-0.015,-3.7,-2.1,-5.8,-0.2
29358,2021,4534,Kyle Kuzma,NA,SF,25,4,NBA,LAL,68,1954,12.7,0.546,0.502,0.128,6.3,17.7,12,9.8,0.9,1.9,12.4,20.3,0.4,2.9,3.3,0.08,-0.4,-0.1,-0.4,0.8
29359,2021,3685,Kyle Lowry,NA,PG,34,15,NBA,TOR,46,1601,16.5,0.593,0.555,0.268,2.3,15.1,8.5,31.8,1.4,0.9,15.9,21.4,2.9,1.3,4.1,0.124,2,-0.4,1.6,1.5
29360,2021,4037,Kyrie Irving,NA,PG,28,10,NBA,BRK,54,1886,24.4,0.614,0.348,0.201,3.2,11.4,7.5,28.6,1.9,1.7,9.9,30.4,5.8,1.6,7.4,0.189,5.7,-0.2,5.5,3.6
29363,2021,3686,LaMarcus Aldridge,NA,C,35,15,NBA,TOT,26,674,15.7,0.556,0.27,0.159,3,15.8,9.4,11,0.8,3.7,7.9,22.2,0.5,0.6,1.1,0.08,-0.2,-0.2,-0.3,0.3
29364,2021,3686,LaMarcus Aldridge,NA,C,35,15,NBA,SAS,21,544,15.1,0.545,0.302,0.149,3.3,15.4,9.2,10.2,0.7,2.8,7,22.7,0.3,0.5,0.8,0.067,-0.2,-0.7,-0.9,0.2
29365,2021,3686,LaMarcus Aldridge,NA,C,35,15,NBA,BRK,5,130,18.2,0.611,0.104,0.208,1.8,17.8,10.2,14.3,1.1,7.4,11.8,19.9,0.2,0.2,0.4,0.135,0.1,2.1,2.2,0.1
29366,2021,4859,LaMelo Ball,NA,PG,19,1,NBA,CHO,51,1469,17.5,0.539,0.388,0.246,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1,1.9,2.8,0.093,1.1,0.7,1.8,1.4
29362,2021,4858,Lamar Stevens,NA,PF,23,1,NBA,CLE,40,499,10.5,0.521,0.184,0.375,5.3,16.6,10.8,7.4,1.7,2.3,12.7,15.8,0,0.5,0.4,0.043,-4.2,0,-4.2,-0.3
29367,2021,4652,Landry Shamet,NA,SG,23,3,NBA,BRK,61,1403,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,0.063,-1,-1.5,-2.4,-0.2
29368,2021,4272,Langston Galloway,NA,SG,29,7,NBA,PHO,40,438,12.1,0.605,0.578,0.156,1.8,8.9,5.4,8,0.9,0,7.6,17.3,0.6,0.3,0.9,0.096,-0.1,-0.8,-0.9,0.1
29369,2021,4345,Larry Nance Jr.,NA,PF,28,6,NBA,CLE,35,1091,13.2,0.557,0.419,0.18,5.4,19,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7
29370,2021,4535,Lauri Markkanen,NA,PF,23,4,NBA,CHI,51,1317,15.2,0.619,0.568,0.177,3,19.4,11.3,5,1,1,8.5,20.2,1.7,1.3,3,0.109,1,-0.9,0.1,0.7
29371,2021,3463,LeBron James,NA,PG,36,18,NBA,LAL,45,1504,24.2,0.602,0.346,0.31,2.2,23.6,12.9,41.8,1.6,1.5,15.2,31.9,3,2.6,5.6,0.179,5.9,2.3,8.1,3.8
29372,2021,4653,Lonnie Walker IV,NA,SG,22,3,NBA,SAS,60,1522,9.8,0.523,0.463,0.115,1,10.1,5.4,9.6,0.9,0.8,9.2,20.1,-0.5,0.9,0.4,0.012,-2.3,-1.4,-3.7,-0.7
29373,2021,4537,Lonzo Ball,NA,PG,23,4,NBA,NOP,55,1747,15.2,0.551,0.65,0.091,2.1,14.3,8.2,25.4,2.3,1.7,14.5,20.5,1.5,1.7,3.2,0.089,1.4,0.3,1.7,1.6
29374,2021,3619,Lou Williams,NA,PG,34,16,NBA,TOT,66,1423,14,0.519,0.268,0.268,1.7,8.9,5.4,23.4,1.6,0.4,13,25.7,0.5,1.2,1.7,0.056,-1,-1.5,-2.5,-0.2
29375,2021,3619,Lou Williams,NA,PG,34,16,NBA,LAC,42,918,15.7,0.529,0.277,0.277,1.9,8.7,5.4,23.3,2.1,0.4,12,26.5,0.7,0.9,1.6,0.084,-0.5,-1,-1.5,0.1
29376,2021,3619,Lou Williams,NA,PG,34,16,NBA,ATL,24,505,10.8,0.498,0.25,0.25,1.3,9.3,5.4,23.7,0.8,0.3,14.9,24.3,-0.2,0.2,0,0.004,-1.8,-2.5,-4.3,-0.3
29377,2021,4753,Louis King,NA,SF,21,2,NBA,SAC,6,85,21.2,0.6,0.324,0.176,6.4,17.2,11.8,15.4,4,3,9.8,20.6,0.2,0.1,0.3,0.16,2.3,2.5,4.9,0.1
29378,2021,4754,Luguentz Dort,NA,SG,21,2,NBA,OKC,52,1543,10.1,0.513,0.515,0.257,2.5,10.3,6.4,8.8,1.4,1.1,10,21.7,-0.6,1,0.3,0.011,-2.6,-0.9,-3.5,-0.6
29379,2021,4654,Luka Dončić,NA,PG,21,3,NBA,DAL,66,2262,25.3,0.587,0.406,0.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36,5.1,2.6,7.7,0.163,6.1,0.7,6.8,5.1
29380,2021,4755,Luka Šamanić,NA,PF,21,2,NBA,SAS,33,308,9.8,0.518,0.41,0.276,5.4,18.3,11.7,6.9,1.3,2.2,14.5,19.5,-0.2,0.3,0.1,0.015,-4.2,-0.7,-4.9,-0.2
29381,2021,4538,Luke Kennard,NA,SG,24,4,NBA,LAC,63,1232,12.7,0.608,0.541,0.075,1.4,13,7.3,11.9,0.9,0.7,10.1,17.1,1.6,1.1,2.7,0.105,0.3,-0.5,-0.2,0.6
29382,2021,4539,Luke Kornet,NA,C-PF,25,4,NBA,TOT,31,348,13.3,0.511,0.584,0.059,4.4,17,10.7,9.5,0.6,8.5,6.3,13.7,0.2,0.5,0.7,0.095,-0.8,1.6,0.8,0.3
29383,2021,4539,Luke Kornet,NA,PF,25,4,NBA,CHI,13,94,9.8,0.452,0.852,0.148,1.2,16.3,8.8,5.5,1,6.5,3.4,13.7,0,0.1,0.1,0.047,-0.6,1.3,0.6,0.1
29384,2021,4539,Luke Kornet,NA,C,25,4,NBA,BOS,18,254,14.5,0.534,0.486,0.027,5.7,17.2,11.4,10.9,0.4,9.2,7.4,13.7,0.3,0.3,0.6,0.113,-0.8,1.8,0.9,0.2
29385,2021,4860,Malachi Flynn,NA,PG,22,1,NBA,TOR,47,928,10.9,0.484,0.494,0.165,1.1,13,6.9,21.4,2,0.8,10.5,19,0,0.8,0.8,0.041,-2.5,-0.2,-2.6,-0.1
29386,2021,4424,Malcolm Brogdon,NA,PG,28,5,NBA,IND,56,1930,17.9,0.561,0.382,0.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,2.9,1.3,4.2,0.105,3,-0.9,2.1,2
29387,2021,4426,Malik Beasley,NA,SG,24,5,NBA,MIN,37,1214,14.6,0.57,0.535,0.133,2.4,12.4,7.2,11.6,1.2,0.5,8.6,24,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6
29388,2021,4861,Malik Fitts,NA,PF,23,1,NBA,LAC,3,11,2.9,0.5,0.667,0,0,29.8,15.3,0,0,0,0,12.1,0,0,0,0.049,-7,-2.1,-9.1,0
29389,2021,4541,Malik Monk,NA,SG,22,4,NBA,CHO,42,878,13.6,0.569,0.531,0.18,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,0.5,0.5,1,0.054,0.2,-2,-1.8,0
29390,2021,4862,Mamadi Diakite,NA,PF,24,1,NBA,MIL,14,141,12.3,0.477,0.2,0.35,6.2,18.7,12.7,7,2.3,3.8,6.1,14.6,0.1,0.2,0.3,0.102,-3.3,0.9,-2.4,0
29391,2021,3835,Marc Gasol,NA,C,36,13,NBA,LAL,52,993,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,0.133,-1.4,3.7,2.3,1.1
29392,2021,4042,Marcus Morris,NA,PF,31,10,NBA,LAC,57,1502,14.5,0.614,0.507,0.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0,0.8
29393,2021,4275,Marcus Smart,NA,PG,26,7,NBA,BOS,48,1581,13.8,0.539,0.553,0.318,2.5,9.3,5.9,23.6,2.2,1.4,14.2,18.4,1.8,1.5,3.3,0.1,-0.4,0.2,-0.3,0.7
29394,2021,4544,Markelle Fultz,NA,PG,22,4,NBA,ORL,8,215,12,0.458,0.154,0.183,2.3,10,6,33.1,1.8,0.8,13.8,26.2,-0.3,0.1,-0.1,-0.024,-3.6,-0.9,-4.4,-0.1
29395,2021,4043,Markieff Morris,NA,PF,31,10,NBA,LAL,61,1200,9.3,0.509,0.553,0.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,-0.2,1.8,1.6,0.062,-2.9,0.3,-2.6,-0.2
29396,2021,4863,Markus Howard,NA,SG,21,1,NBA,DEN,37,205,6.4,0.477,0.613,0.085,0.6,11,5.8,12.6,1,0.5,14.1,27.2,-0.4,0.1,-0.3,-0.068,-5.5,-3.2,-8.7,-0.3
29397,2021,4759,Marques Bolden,NA,C,22,2,NBA,CLE,6,29,13.3,0.537,0,2.667,11.3,11.9,11.6,0,3.4,6.1,23.5,12.8,0,0,0,0.063,-3.8,0.8,-3,0
29398,2021,4428,Marquese Chriss,NA,PF,23,5,NBA,GSW,2,27,11.8,0.412,0.357,0.286,12,38.9,25.6,11,0,6.5,11.3,28.1,-0.1,0.1,0,-0.03,-2.4,0.3,-2.1,0
29399,2021,4656,Marvin Bagley III,NA,PF,21,3,NBA,SAC,43,1112,16.3,0.554,0.22,0.273,10.4,21.5,15.9,5.8,0.9,1.6,9.7,23.5,0.9,0.5,1.4,0.059,-0.4,-2.7,-3.1,-0.3
29400,2021,4864,Mason Jones,NA,SG,22,1,NBA,TOT,32,334,12.1,0.556,0.537,0.52,2.2,16,8.8,18.9,1,0.3,16.1,23,0,0.2,0.2,0.028,-1.4,-1.2,-2.7,-0.1
29401,2021,4864,Mason Jones,NA,SG,22,1,NBA,HOU,26,307,11.1,0.546,0.561,0.5,1.3,17,8.9,19.1,0.9,0.3,16.8,23.1,-0.1,0.1,0,0.007,-1.9,-1.4,-3.3,-0.1
29402,2021,4864,Mason Jones,NA,SG,22,1,NBA,PHI,6,27,23.5,0.662,0.222,0.778,12.5,4,8.2,16.6,1.8,0,7.6,20.8,0.1,0,0.2,0.27,4.6,0.2,4.8,0
29403,2021,4180,Mason Plumlee,NA,C,30,8,NBA,DET,56,1499,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21,1.4,2.9,18.7,16.3,3,2.1,5.1,0.164,0.2,2,2.2,1.6
29404,2021,4760,Matisse Thybulle,NA,SG,23,2,NBA,PHI,65,1298,10.1,0.508,0.588,0.074,2.6,7.8,5.3,6.3,3.9,4.9,11.3,9.4,0.1,2.7,2.8,0.102,-2.6,4.5,1.9,1.3
29405,2021,4762,Matt Thomas,NA,SG,26,2,NBA,TOT,45,326,9.1,0.522,0.63,0.11,2.3,12.2,7.3,8.6,0.6,0,9.5,19.5,0,0.2,0.2,0.031,-2.6,-2,-4.6,-0.2
29406,2021,4762,Matt Thomas,NA,SG,26,2,NBA,TOR,26,192,8.2,0.545,0.661,0.113,1.7,10.7,6,6.7,0.5,0,8.4,16,0,0.1,0.1,0.028,-1.9,-2,-3.9,-0.1
29407,2021,4762,Matt Thomas,NA,SG,26,2,NBA,UTA,19,134,10.5,0.499,0.6,0.108,3.3,14.4,9.1,11.3,0.7,0,10.5,24.5,-0.1,0.2,0.1,0.034,-3.5,-2,-5.5,-0.1
29408,2021,4181,Matthew Dellavedova,NA,PG,30,8,NBA,CLE,13,224,7.3,0.312,0.446,0.071,2.9,9.2,6,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0,0.005,-4.5,-1.9,-6.4,-0.3
29409,2021,4115,Maurice Harkless,NA,PF-SF,27,9,NBA,TOT,37,772,8.1,0.527,0.509,0.261,1.9,11.1,6.4,7.3,1.9,2.3,10.7,11.5,0.2,0.4,0.6,0.038,-3.8,0.1,-3.7,-0.3
29410,2021,4115,Maurice Harkless,NA,SF,27,9,NBA,MIA,11,124,4.6,0.54,0.846,0.154,1.9,10,6,7.3,0.8,3.4,17.8,6.1,0,0.1,0.1,0.046,-3.5,0.7,-2.8,0
29411,2021,4115,Maurice Harkless,NA,PF,27,9,NBA,SAC,26,648,8.8,0.526,0.48,0.27,1.9,11.3,6.5,7.3,2.1,2.1,10.1,12.6,0.1,0.3,0.5,0.036,-3.8,0,-3.8,-0.3
29412,2021,4763,Max Strus,NA,SF,24,2,NBA,MIA,39,507,12.1,0.597,0.791,0.128,1.1,8,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,0.088,-0.5,-1.7,-2.2,0
29413,2021,4547,Maxi Kleber,NA,PF,29,4,NBA,DAL,50,1341,10.6,0.606,0.771,0.135,3.9,17.4,10.7,6.6,0.9,2.4,9.3,10.6,1.6,1.3,2.9,0.103,-0.5,0.5,0,0.7
29414,2021,4116,Meyers Leonard,NA,C,28,9,NBA,MIA,3,29,6.6,0.635,1,0.286,0,27.1,13.8,9.7,0,0,20.2,15.4,0,0,0,0.038,-3.3,-0.4,-3.7,0
29415,2021,4764,Mfiondu Kabengele,NA,PF,23,2,NBA,TOT,39,280,9.5,0.486,0.562,0.225,4.7,19.4,12,8.7,1.4,4.1,13.3,17.7,-0.2,0.3,0.2,0.026,-4.3,0.1,-4.3,-0.2
29416,2021,4764,Mfiondu Kabengele,NA,PF,23,2,NBA,LAC,23,94,1.4,0.39,0.563,0.188,1.2,15.1,8.4,6.9,1.1,2.8,14.8,19.2,-0.3,0.1,-0.1,-0.075,-9.2,-0.9,-10.1,-0.2
29417,2021,4764,Mfiondu Kabengele,NA,PF,23,2,NBA,CLE,16,186,13.7,0.538,0.561,0.246,6.5,21.6,13.8,9.7,1.6,4.8,12.5,16.9,0.1,0.2,0.3,0.078,-1.9,0.6,-1.3,0
29418,2021,4182,Michael Carter-Williams,NA,SG,29,8,NBA,ORL,31,800,9.5,0.449,0.226,0.296,4.9,13.4,9,24.3,1.5,1.9,18.4,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6
29419,2021,4766,Michael Porter Jr.,NA,SF,22,2,NBA,DEN,61,1912,20.6,0.663,0.468,0.164,5.4,20.9,13.2,5.6,1,2.8,8.1,21.7,4.8,2.1,6.9,0.173,4,-0.9,3.1,2.5
29420,2021,4658,Mikal Bridges,NA,SF,24,3,NBA,PHO,72,2348,16.4,0.667,0.471,0.196,3.7,11.1,7.5,8.8,1.6,2.4,7.3,14.9,5.4,2.6,8,0.164,2.4,0.9,3.3,3.1
29421,2021,3779,Mike Conley,NA,PG,33,14,NBA,UTA,51,1498,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,4,2.1,6.1,0.197,3.6,1.3,4.9,2.6
29422,2021,4548,Mike James,1990,PG,30,2,NBA,BRK,13,236,11.9,0.481,0.337,0.293,1.5,12.9,7.5,30.6,1.2,0.4,16.1,22.9,0,0.1,0.1,0.028,-2.1,-2.3,-4.4,-0.1
29423,2021,4183,Mike Muscala,NA,C,29,8,NBA,OKC,35,645,14.7,0.599,0.689,0.135,3,18.4,10.6,7,0.6,1.5,6.9,20,0.9,0.4,1.3,0.096,0.9,-1,-0.1,0.3
29424,2021,4118,Mike Scott,NA,PF,32,9,NBA,PHI,51,852,6.8,0.492,0.735,0.057,1.4,13.8,7.8,6.1,1.4,1.5,8.1,11.9,-0.1,1.1,1,0.058,-3.2,0.3,-2.8,-0.2
29425,2021,4659,Miles Bridges,NA,PF,22,3,NBA,CHO,66,1932,14.7,0.625,0.466,0.182,4.5,18,11.1,11.4,1.1,2.7,13.6,17.3,2.4,1.9,4.2,0.105,0.2,0.1,0.2,1.1
29426,2021,4661,Mitchell Robinson,NA,C,22,3,NBA,NYK,31,853,17.7,0.642,0,0.301,14.5,17.5,16,2.9,2.1,5,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.5,1.2,0.7
29427,2021,4767,Miye Oni,NA,SG,23,2,NBA,UTA,54,519,6.4,0.517,0.889,0.061,4.9,11.9,8.6,6.8,1,1.2,13.6,9.8,0.2,0.7,0.9,0.081,-3,1.3,-1.7,0
29428,2021,4662,Mo Bamba,NA,C,22,3,NBA,ORL,46,725,19.3,0.556,0.392,0.219,10.5,28,19,8.1,0.9,7.3,9.8,21.8,0.7,1.1,1.8,0.117,0.2,0,0.1,0.4
29429,2021,4551,Monte Morris,NA,PG,25,4,NBA,DEN,47,1196,14,0.574,0.346,0.189,1,8,4.6,17.1,1.4,1.1,7.5,16.5,2,0.8,2.9,0.115,0.1,-0.5,-0.3,0.5
29430,2021,4349,Montrezl Harrell,NA,C,27,6,NBA,LAL,69,1580,22.7,0.65,0.017,0.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,4.5,2.7,7.3,0.221,2.3,0.7,3,2
29431,2021,4663,Moritz Wagner,NA,C,23,3,NBA,TOT,45,722,12.5,0.58,0.397,0.38,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,0.5,0.8,1.2,0.082,-2.7,0.2,-2.6,-0.1
29432,2021,4663,Moritz Wagner,NA,C,23,3,NBA,WAS,25,375,15.4,0.614,0.344,0.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,0.5,0.5,1,0.134,-1.5,1.3,-0.1,0.2
29433,2021,4663,Moritz Wagner,NA,C,23,3,NBA,BOS,9,61,-1,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10,-0.3,-10.3,-0.1
29434,2021,4663,Moritz Wagner,NA,C,23,3,NBA,ORL,11,286,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,0.063,-2.9,-1.2,-4,-0.1
29435,2021,4768,Moses Brown,NA,C,21,2,NBA,OKC,43,920,18.8,0.572,0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1
29436,2021,4769,Mychal Mulder,NA,PG,26,2,NBA,GSW,60,766,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,0.6,0.6,1.2,0.075,-0.6,-1.2,-1.8,0
29437,2021,4350,Myles Turner,NA,C,24,6,NBA,IND,47,1455,15.3,0.599,0.477,0.329,4.7,18,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2,0.4,0.9
29438,2021,4865,Naji Marshall,NA,SF,23,1,NBA,NOP,32,700,11.4,0.508,0.397,0.359,2.3,20.6,11.5,16.5,1.8,1.4,13.6,16.8,0.2,0.7,0.9,0.061,-2.1,0.8,-1.3,0.1
29439,2021,4770,Nassir Little,NA,PF,20,2,NBA,POR,48,640,11.6,0.589,0.479,0.269,5.2,16.5,10.7,4.9,0.4,1.8,8.8,13.8,0.9,0.2,1.1,0.082,-1.1,-1.6,-2.7,-0.1
29440,2021,4866,Nate Darling,NA,SG,22,1,NBA,CHO,7,26,8.2,0.541,1,0.429,4.1,0,2.1,5.1,0,3.8,10.7,15.4,0,0,0,0.038,-1.5,-2.5,-4,0
29441,2021,4867,Nate Hinton,NA,SG,21,1,NBA,DAL,21,93,10.4,0.442,0.452,0.238,1.2,9.4,5.3,12.4,3.7,2,9.7,24.4,-0.2,0.1,0,-0.015,-4.5,1,-3.4,0
29442,2021,4868,Nathan Knight,NA,PF,23,1,NBA,ATL,33,279,13.9,0.499,0.33,0.55,10.8,17.3,14.1,4,1.6,3.2,10.8,21.7,0.1,0.3,0.4,0.07,-2.6,-1,-3.7,-0.1
29443,2021,4771,Naz Reid,NA,C,21,2,NBA,MIN,70,1347,18.2,0.599,0.299,0.286,6.4,20,12.9,8.7,1.2,4.9,9.5,22.5,1.9,1.3,3.2,0.113,-0.1,-0.2,-0.2,0.6
29444,2021,4351,Nemanja Bjelica,NA,PF,32,6,NBA,TOT,37,595,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.5,0.3,0.9,0.071,-1.4,-0.8,-2.2,0
29445,2021,4351,Nemanja Bjelica,NA,PF,32,6,NBA,SAC,26,439,12.7,0.555,0.387,0.28,6,19.5,12.6,15.3,0.9,0.4,14.3,19.3,0.3,0.1,0.5,0.052,-1.3,-1.3,-2.6,-0.1
29446,2021,4351,Nemanja Bjelica,NA,PF,32,6,NBA,MIA,11,156,13.3,0.55,0.587,0.196,3.7,15.8,9.9,18.7,2.2,2,9.1,15.9,0.2,0.2,0.4,0.122,-1.8,0.4,-1.3,0
29447,2021,4278,Nerlens Noel,NA,C,26,7,NBA,NYK,64,1547,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,1.6,3.6,5.2,0.162,-2.4,3.8,1.4,1.3
29448,2021,4772,Nic Claxton,NA,C,21,2,NBA,BRK,32,594,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14,1,0.9,1.9,0.153,-1,1.4,0.4,0.4
